id,node_id,hub_id,span,span2hub,direction,type
3155,周NX002,周NX012,10,20,内圈,匝道
3156,周NX003,周NX012,10,30,内圈,匝道
3157,周NX004,周NX012,10,40,内圈,匝道
3158,周NX005,周NX012,10,50,内圈,匝道
3159,周NX006,周NX012,10,60,内圈,匝道
3160,周NX007,周NX012,10,70,内圈,匝道
3161,周NX008,周NX012,10,80,内圈,匝道
3162,周NX009,周NX012,10,90,内圈,匝道
3163,周NX010,周NX012,10,100,内圈,匝道
3164,周NX011,周NX012,10,110,内圈,匝道
3165,周NX012,周NX012,10,120,内圈,匝道
3166,ZN1280,周NX001,0,120,内圈,主线-匝道
3167,国和路出口00,,10,10,外圈,匝道
3168,国和路出口01,,10,20,外圈,匝道
3169,ZW1154,国和路出口00,0,20,外圈,主线-匝道
3170,国WS001,国WS001,10,10,外圈,匝道
3171,国WS002,国WS001,10,20,外圈,匝道
3172,国WS003,国WS001,10,30,外圈,匝道
3173,国WS004,国WS001,10,40,外圈,匝道
3174,国WS005,国WS001,10,50,外圈,匝道
3175,国WS006,国WS001,10,60,外圈,匝道
3176,国WS007,国WS001,10,70,外圈,匝道
3177,国WS008,国WS001,10,80,外圈,匝道
3178,国WS009,国WS001,10,90,外圈,匝道
3179,国WS010,国WS001,10,100,外圈,匝道
3180,国WS011,国WS001,10,110,外圈,匝道
3181,国WS012,国WS001,10,120,外圈,匝道
3182,国WS013,国WS001,10,130,外圈,匝道
3183,国WS014,国WS001,10,140,外圈,匝道
3184,国WS015,国WS001,10,150,外圈,匝道
3185,国WS016,国WS001,10,160,外圈,匝道
3186,国WS017,国WS001,10,170,外圈,匝道
3187,国WS018,国WS001,10,180,外圈,匝道
3188,国WS019,国WS001,10,190,外圈,匝道
3189,国WS020,国WS001,10,200,外圈,匝道
3190,国WS001,ZW1145,0,200,外圈,匝道-主线
3191,国NX001,国NX012,10,10,内圈,匝道
3192,国NX002,国NX012,10,20,内圈,匝道
3193,国NX003,国NX012,10,30,内圈,匝道
3194,国NX004,国NX012,10,40,内圈,匝道
3195,国NX005,国NX012,10,50,内圈,匝道
3196,国NX006,国NX012,10,60,内圈,匝道
3197,国NX007,国NX012,10,70,内圈,匝道
3198,国NX008,国NX012,10,80,内圈,匝道
3199,国NX009,国NX012,10,90,内圈,匝道
3200,国NX010,国NX012,10,100,内圈,匝道
3201,国NX011,国NX012,10,110,内圈,匝道
3202,国NX012,国NX012,10,120,内圈,匝道
3203,ZN1093,国NX001,0,120,内圈,主线-匝道
3204,国定路进口00,国定路进口02,10,10,内圈,匝道
3205,国定路进口01,国定路进口02,10,20,内圈,匝道
3206,国定路进口02,国定路进口02,10,30,内圈,匝道
3207,,国定路进口00,0,30,内圈,主线-匝道
3208,大BD001,大BD006,10,10,内圈,匝道
3209,大BD002,大BD006,10,20,内圈,匝道
3210,大BD003,大BD006,10,30,内圈,匝道
3211,大BD004,大BD006,10,40,内圈,匝道
3212,大BD005,大BD006,10,50,内圈,匝道
3213,大BD006,大BD006,10,60,内圈,匝道
3214,大XD006;大XD003,大BD001,0,60,内圈,主线-匝道
3215,大BX001,大BX001,10,10,外圈,匝道
3216,大BX002,大BX001,10,20,外圈,匝道
3217,大BX003,大BX001,10,30,外圈,匝道
3218,大BX004,大BX001,10,40,外圈,匝道
3219,大BX005,大BX001,10,50,外圈,匝道
3220,大BX006,大BX001,10,60,外圈,匝道
3221,大BX007,大BX001,10,70,外圈,匝道
3222,大BX008,大BX001,10,80,外圈,匝道
3223,大BX009,大BX001,10,90,外圈,匝道
3224,大BX010,大BX001,10,100,外圈,匝道
3225,大BX011,大BX001,10,110,外圈,匝道
3226,大BX012,大BX001,10,120,外圈,匝道
3227,大BX013,大BX001,10,130,外圈,匝道
3228,大BX001,ZW1033,0,130,外圈,匝道-主线
3229,大DB001,大DB011,10,10,外圈,匝道
3230,大DB002,大DB011,10,20,外圈,匝道
3231,大DB003,大DB011,10,30,外圈,匝道
3232,大DB004,大DB011,10,40,外圈,匝道
3233,大DB005,大DB011,10,50,外圈,匝道
3234,大DB006,大DB011,10,60,外圈,匝道
3235,大DB007,大DB011,10,70,外圈,匝道
3236,大DB008,大DB011,10,80,外圈,匝道
3237,大DB009,大DB011,10,90,外圈,匝道
3238,大DB010,大DB011,10,100,外圈,匝道
3239,大DB011,大DB011,10,110,外圈,匝道
3240,ZW1046,大DB001,0,110,外圈,主线-匝道
3241,大QY001,大QY001,10,10,内圈,匝道
3242,大QY002,大QY001,10,20,内圈,匝道
3243,大QY003,大QY001,10,30,内圈,匝道
3244,大QY004,大QY001,10,40,内圈,匝道
3245,大QY005,大QY001,10,50,内圈,匝道
3246,大QY006,大QY001,10,60,内圈,匝道
3247,大QY007,大QY001,10,70,内圈,匝道
3248,大QY008,大QY001,10,80,内圈,匝道
3249,大QY009,大QY001,10,90,内圈,匝道
3250,大QY010,大QY001,10,100,内圈,匝道
3251,大QY011,大QY001,10,110,内圈,匝道
3252,大QY001,大XB011,0,110,内圈,匝道-主线
3253,大XB001,大XB028,10,10,内圈,匝道
3254,大XB002,大XB028,10,20,内圈,匝道
3255,大XB003,大XB028,10,30,内圈,匝道
3256,大XB004,大XB028,10,40,内圈,匝道
3257,大XB005,大XB028,10,50,内圈,匝道
3258,大XB006,大XB028,10,60,内圈,匝道
3259,大XB007,大XB028,10,70,内圈,匝道
3260,大XB008,大XB028,10,80,内圈,匝道
3261,大XB009,大XB028,10,90,内圈,匝道
3262,大XB010,大XB028,10,100,内圈,匝道
3263,大XB011,大XB028,10,110,内圈,匝道
3264,大XB012,大XB028,10,120,内圈,匝道
3265,大XB013,大XB028,10,130,内圈,匝道
3266,大XB014,大XB028,10,140,内圈,匝道
3267,大XB015,大XB028,10,150,内圈,匝道
3268,大XB016,大XB028,10,160,内圈,匝道
3269,大XB017,大XB028,10,170,内圈,匝道
3270,大XB018,大XB028,10,180,内圈,匝道
3271,大XB019,大XB028,10,190,内圈,匝道
3272,大XB020,大XB028,10,200,内圈,匝道
3273,大XB021,大XB028,10,210,内圈,匝道
3274,大XB022,大XB028,10,220,内圈,匝道
3275,大XB023,大XB028,10,230,内圈,匝道
3276,大XB024,大XB028,10,240,内圈,匝道
3277,大XB025,大XB028,10,250,内圈,匝道
3278,大XB026,大XB028,10,260,内圈,匝道
3279,大XB027,大XB028,10,270,内圈,匝道
3280,大XB028,大XB028,10,280,内圈,匝道
3281,ZN1033,大XB001,0,280,内圈,主线-匝道
3282,大XD001,大XD024,10,10,内圈,匝道
3283,大XD002,大XD024,10,20,内圈,匝道
3284,大XD003,大XD024,10,30,内圈,匝道
3285,大XD004,大XD024,10,40,内圈,匝道
3286,大XD005,大XD024,10,50,内圈,匝道
3287,大XD006,大XD024,10,60,内圈,匝道
3288,大XD007,大XD024,10,70,内圈,匝道
3289,大XD008,大XD024,10,80,内圈,匝道
3290,大XD009,大XD024,10,90,内圈,匝道
3291,大XD010,大XD024,10,100,内圈,匝道
3292,大XD011,大XD024,10,110,内圈,匝道
3293,大XD012,大XD024,10,120,内圈,匝道
3294,大XD013,大XD024,10,130,内圈,匝道
3295,大XD014,大XD024,10,140,内圈,匝道
3296,大XD015,大XD024,10,150,内圈,匝道
3297,大XD016,大XD024,10,160,内圈,匝道
3298,大XD017,大XD024,10,170,内圈,匝道
3299,大XD018,大XD024,10,180,内圈,匝道
3300,大XD019,大XD024,10,190,内圈,匝道
3301,大XD020,大XD024,10,200,内圈,匝道
3302,大XD021,大XD024,10,210,内圈,匝道
3303,大XD022,大XD024,10,220,内圈,匝道
3304,大XD023,大XD024,10,230,内圈,匝道
3305,大XD024,大XD024,10,240,内圈,匝道
3306,,大XD001,0,240,内圈,主线-匝道
3307,大柏树出口00,大柏树出口01,10,10,外圈,匝道
3308,大柏树出口01,大柏树出口01,10,20,外圈,匝道
3309,,大柏树出口00,0,20,外圈,主线-匝道
3310,天NS001,天NS001,10,10,内圈,匝道
3311,天NS002,天NS001,10,20,内圈,匝道
3312,天NS003,天NS001,10,30,内圈,匝道
3313,天NS004,天NS001,10,40,内圈,匝道
3314,天NS005,天NS001,10,50,内圈,匝道
3315,天NS006,天NS001,10,60,内圈,匝道
3316,天NS007,天NS001,10,70,内圈,匝道
3317,天NS008,天NS001,10,80,内圈,匝道
3318,天NS009,天NS001,10,90,内圈,匝道
3319,天NS001,ZN0499,0,90,内圈,匝道-主线
3320,天WX001,天WX009,10,10,外圈,匝道
3321,天WX002,天WX009,10,20,外圈,匝道
3322,天WX003,天WX009,10,30,外圈,匝道
3323,天WX004,天WX009,10,40,外圈,匝道
3324,天WX005,天WX009,10,50,外圈,匝道
3325,天WX006,天WX009,10,60,外圈,匝道
3326,天WX007,天WX009,10,70,外圈,匝道
3327,天WX008,天WX009,10,80,外圈,匝道
3328,天WX009,天WX009,10,90,外圈,匝道
3329,ZW0499,天WX001,0,90,外圈,主线-匝道
3330,广NS001,广NS001,10,10,内圈,匝道
3331,广NS002,广NS001,10,20,内圈,匝道
3332,广NS003,广NS001,10,30,内圈,匝道
3333,广NS004,广NS001,10,40,内圈,匝道
3334,广NS005,广NS001,10,50,内圈,匝道
3335,广NS006,广NS001,10,60,内圈,匝道
3336,广NS007,广NS001,10,70,内圈,匝道
3337,广NS008,广NS001,10,80,内圈,匝道
3338,广NS009,广NS001,10,90,内圈,匝道
3339,广NS001,ZN0980,0,90,内圈,匝道-主线
3340,广NX001,广NX010,10,10,内圈,匝道
3341,广NX002,广NX010,10,20,内圈,匝道
3342,广NX003,广NX010,10,30,内圈,匝道
3343,广NX004,广NX010,10,40,内圈,匝道
3344,广NX005,广NX010,10,50,内圈,匝道
3345,广NX006,广NX010,10,60,内圈,匝道
3346,广NX007,广NX010,10,70,内圈,匝道
3347,广NX008,广NX010,10,80,内圈,匝道
3348,广NX009,广NX010,10,90,内圈,匝道
3349,广NX010,广NX010,10,100,内圈,匝道
3350,ZN0957,广NX001,0,100,内圈,主线-匝道
3351,广WS001,广WS001,10,10,外圈,匝道
3352,广WS002,广WS001,10,20,外圈,匝道
3353,广WS003,广WS001,10,30,外圈,匝道
3354,广WS004,广WS001,10,40,外圈,匝道
3355,广WS005,广WS001,10,50,外圈,匝道
3356,广WS006,广WS001,10,60,外圈,匝道
3357,广WS007,广WS001,10,70,外圈,匝道
3358,广WS008,广WS001,10,80,外圈,匝道
3359,广WS009,广WS001,10,90,外圈,匝道
3360,广WS010,广WS001,10,100,外圈,匝道
3361,广WS001,ZW0957,0,100,外圈,匝道-主线
3362,广WX001,广WX011,10,10,外圈,匝道
3363,广WX002,广WX011,10,20,外圈,匝道
3364,广WX003,广WX011,10,30,外圈,匝道
3365,广WX004,广WX011,10,40,外圈,匝道
3366,广WX005,广WX011,10,50,外圈,匝道
3367,广WX006,广WX011,10,60,外圈,匝道
3368,广WX007,广WX011,10,70,外圈,匝道
3369,广WX008,广WX011,10,80,外圈,匝道
3370,广WX009,广WX011,10,90,外圈,匝道
3371,广WX010,广WX011,10,100,外圈,匝道
3372,广WX011,广WX011,10,110,外圈,匝道
3373,ZW0994,广WX001,0,110,外圈,主线-匝道
3374,桃NX001,桃NX012,10,10,内圈,匝道
3375,桃NX002,桃NX012,10,20,内圈,匝道
3376,桃NX003,桃NX012,10,30,内圈,匝道
3377,桃NX004,桃NX012,10,40,内圈,匝道
3378,桃NX005,桃NX012,10,50,内圈,匝道
3379,桃NX006,桃NX012,10,60,内圈,匝道
3380,桃NX007,桃NX012,10,70,内圈,匝道
3381,桃NX008,桃NX012,10,80,内圈,匝道
3382,桃NX009,桃NX012,10,90,内圈,匝道
3383,桃NX010,桃NX012,10,100,内圈,匝道
3384,桃NX011,桃NX012,10,110,内圈,匝道
3385,桃NX012,桃NX012,10,120,内圈,匝道
3386,ZN0674,桃NX001,0,120,内圈,主线-匝道
3387,武BX001,武BX034,10,10,外圈,匝道
3388,武BX002,武BX034,10,20,外圈,匝道
3389,武BX003,武BX034,10,30,外圈,匝道
3390,武BX004,武BX034,10,40,外圈,匝道
3391,武BX005,武BX034,10,50,外圈,匝道
3392,武BX006,武BX034,10,60,外圈,匝道
3393,武BX007,武BX034,10,70,外圈,匝道
3394,武BX008,武BX034,10,80,外圈,匝道
3395,武BX009,武BX034,10,90,外圈,匝道
3396,武BX010,武BX034,10,100,外圈,匝道
3397,武BX011,武BX034,10,110,外圈,匝道
3398,武BX012,武BX034,10,120,外圈,匝道
3399,武BX013,武BX034,10,130,外圈,匝道
3400,武BX014,武BX034,10,140,外圈,匝道
3401,武BX015,武BX034,10,150,外圈,匝道
3402,武BX016,武BX034,10,160,外圈,匝道
3403,武BX017,武BX034,10,170,外圈,匝道
3404,武BX018,武BX034,10,180,外圈,匝道
3405,武BX019,武BX034,10,190,外圈,匝道
3406,武BX020,武BX034,10,200,外圈,匝道
3407,武BX021,武BX034,10,210,外圈,匝道
3408,武BX022,武BX034,10,220,外圈,匝道
3409,武BX023,武BX034,10,230,外圈,匝道
3410,武BX024,武BX034,10,240,外圈,匝道
3411,武BX025,武BX034,10,250,外圈,匝道
3412,武BX026,武BX034,10,260,外圈,匝道
3413,武BX027,武BX034,10,270,外圈,匝道
3414,武BX028,武BX034,10,280,外圈,匝道
3415,武BX029,武BX034,10,290,外圈,匝道
3416,武BX030,武BX034,10,300,外圈,匝道
3417,武BX031,武BX034,10,310,外圈,匝道
3418,武BX032,武BX034,10,320,外圈,匝道
3419,武BX033,武BX034,10,330,外圈,匝道
3420,武BX034,武BX034,10,340,外圈,匝道
3421,ZW0644,武BX001,0,340,外圈,主线-匝道
3422,武ND001,武ND010,10,10,内圈,匝道
3423,武ND002,武ND010,10,20,内圈,匝道
3424,武ND003,武ND010,10,30,内圈,匝道
3425,武ND004,武ND010,10,40,内圈,匝道
3426,武ND005,武ND010,10,50,内圈,匝道
3427,武ND006,武ND010,10,60,内圈,匝道
3428,武ND007,武ND010,10,70,内圈,匝道
3429,武ND008,武ND010,10,80,内圈,匝道
3430,武ND009,武ND010,10,90,内圈,匝道
3431,武ND010,武ND010,10,100,内圈,匝道
3432,ZN0628,武ND001,0,100,内圈,主线-匝道
3433,武NX001,武NX012,10,10,内圈,匝道
3434,武NX002,武NX012,10,20,内圈,匝道
3435,武NX003,武NX012,10,30,内圈,匝道
3436,武NX004,武NX012,10,40,内圈,匝道
3437,武NX005,武NX012,10,50,内圈,匝道
3438,武NX006,武NX012,10,60,内圈,匝道
3439,武NX007,武NX012,10,70,内圈,匝道
3440,武NX008,武NX012,10,80,内圈,匝道
3441,武NX009,武NX012,10,90,内圈,匝道
3442,武NX010,武NX012,10,100,内圈,匝道
3443,武NX011,武NX012,10,110,内圈,匝道
3444,武NX012,武NX012,10,120,内圈,匝道
3445,武ND007,武NX001,0,120,内圈,主线-匝道
3446,武XB001,武XB001,10,10,内圈,匝道
3447,武XB002,武XB001,10,20,内圈,匝道
3448,武XB003,武XB001,10,30,内圈,匝道
3449,武XB004,武XB001,10,40,内圈,匝道
3450,武XB005,武XB001,10,50,内圈,匝道
3451,武XB006,武XB001,10,60,内圈,匝道
3452,武XB007,武XB001,10,70,内圈,匝道
3453,武XB008,武XB001,10,80,内圈,匝道
3454,武XB009,武XB001,10,90,内圈,匝道
3455,武XB010,武XB001,10,100,内圈,匝道
3456,武XB011,武XB001,10,110,内圈,匝道
3457,武XB012,武XB001,10,120,内圈,匝道
3458,武XB013,武XB001,10,130,内圈,匝道
3459,武XB014,武XB001,10,140,内圈,匝道
3460,武XB015,武XB001,10,150,内圈,匝道
3461,武XB016,武XB001,10,160,内圈,匝道
3462,武XB001,ZN0639,0,160,内圈,匝道-主线
3463,武XN001,武XN001,10,10,外圈,匝道
3464,武XN002,武XN001,10,20,外圈,匝道
3465,武XN003,武XN001,10,30,外圈,匝道
3466,武XN004,武XN001,10,40,外圈,匝道
3467,武XN005,武XN001,10,50,外圈,匝道
3468,武XN006,武XN001,10,60,外圈,匝道
3469,武XN007,武XN001,10,70,外圈,匝道
3470,武XN008,武XN001,10,80,外圈,匝道
3471,武XN009,武XN001,10,90,外圈,匝道
3472,武XN010,武XN001,10,100,外圈,匝道
3473,武XN011,武XN001,10,110,外圈,匝道
3474,武XN012,武XN001,10,120,外圈,匝道
3475,武XN013,武XN001,10,130,外圈,匝道
3476,武XN014,武XN001,10,140,外圈,匝道
3477,武XN015,武XN001,10,150,外圈,匝道
3478,武XN016,武XN001,10,160,外圈,匝道
3479,武XN017,武XN001,10,170,外圈,匝道
3480,武XN018,武XN001,10,180,外圈,匝道
3481,武XN019,武XN001,10,190,外圈,匝道
3482,武XN020,武XN001,10,200,外圈,匝道
3483,武XN021,武XN001,10,210,外圈,匝道
3484,武XN022,武XN001,10,220,外圈,匝道
3485,武XN023,武XN001,10,230,外圈,匝道
3486,武XN024,武XN001,10,240,外圈,匝道
3487,武XN025,武XN001,10,250,外圈,匝道
3488,武XN026,武XN001,10,260,外圈,匝道
3489,武XN027,武XN001,10,270,外圈,匝道
3490,武XN028,武XN001,10,280,外圈,匝道
3491,武XN029,武XN001,10,290,外圈,匝道
3492,武XN030,武XN001,10,300,外圈,匝道
3493,武XN031,武XN001,10,310,外圈,匝道
3494,武XN032,武XN001,10,320,外圈,匝道
3495,武XN033,武XN001,10,330,外圈,匝道
3496,武XN034,武XN001,10,340,外圈,匝道
3497,武XN035,武XN001,10,350,外圈,匝道
3498,武XN036,武XN001,10,360,外圈,匝道
3499,武XN001,ZW0621,0,360,外圈,匝道-主线
3500,民星路出口00,民星路出口05,10,10,外圈,匝道
3501,民星路出口01,民星路出口05,10,20,外圈,匝道
3502,民星路出口02,民星路出口05,10,30,外圈,匝道
3503,民星路出口03,民星路出口05,10,40,外圈,匝道
3504,民星路出口04,民星路出口05,10,50,外圈,匝道
3505,民星路出口05,民星路出口05,10,60,外圈,匝道
3506,,民星路出口00,0,60,外圈,主线-匝道
3507,民星路进口00,民星路进口09,10,10,外圈,匝道
3508,民星路进口01,民星路进口09,10,20,外圈,匝道
3509,民星路进口02,民星路进口09,10,30,外圈,匝道
3510,民星路进口03,民星路进口09,10,40,外圈,匝道
3511,民星路进口04,民星路进口09,10,50,外圈,匝道
3512,民星路进口05,民星路进口09,10,60,外圈,匝道
3513,民星路进口06,民星路进口09,10,70,外圈,匝道
3514,民星路进口07,民星路进口09,10,80,外圈,匝道
3515,民星路进口08,民星路进口09,10,90,外圈,匝道
3516,民星路进口09,民星路进口09,10,100,外圈,匝道
3517,,民星路进口00,0,100,外圈,主线-匝道
3518,民WS001,民WS001,10,10,外圈,匝道
3519,民WS002,民WS001,10,20,外圈,匝道
3520,民WS003,民WS001,10,30,外圈,匝道
3521,民WS004,民WS001,10,40,外圈,匝道
3522,民WS005,民WS001,10,50,外圈,匝道
3523,民WS006,民WS001,10,60,外圈,匝道
3524,民WS007,民WS001,10,70,外圈,匝道
3525,民WS008,民WS001,10,80,外圈,匝道
3526,民WS009,民WS001,10,90,外圈,匝道
3527,民WS010,民WS001,10,100,外圈,匝道
3528,民WS011,民WS001,10,110,外圈,匝道
3529,民WS012,民WS001,10,120,外圈,匝道
3530,民WS013,民WS001,10,130,外圈,匝道
3531,民WS001,ZW1255,0,130,外圈,匝道-主线
3532,沪HZ001,沪HZ001,10,10,内圈,匝道
3533,沪HZ002,沪HZ001,10,20,内圈,匝道
3534,沪HZ003,沪HZ001,10,30,内圈,匝道
3535,沪HZ004,沪HZ001,10,40,内圈,匝道
3536,沪HZ005,沪HZ001,10,50,内圈,匝道
3537,沪HZ006,沪HZ001,10,60,内圈,匝道
3538,沪HZ007,沪HZ001,10,70,内圈,匝道
3539,沪HZ008,沪HZ001,10,80,内圈,匝道
3540,沪HZ009,沪HZ001,10,90,内圈,匝道
3541,沪HZ010,沪HZ001,10,100,内圈,匝道
3542,沪HZ011,沪HZ001,10,110,内圈,匝道
3543,沪HZ012,沪HZ001,10,120,内圈,匝道
3544,沪HZ013,沪HZ001,10,130,内圈,匝道
3545,沪HZ014,沪HZ001,10,140,内圈,匝道
3546,沪HZ015,沪HZ001,10,150,内圈,匝道
3547,沪HZ016,沪HZ001,10,160,内圈,匝道
3548,沪HZ017,沪HZ001,10,170,内圈,匝道
3549,沪HZ018,沪HZ001,10,180,内圈,匝道
3550,沪HZ019,沪HZ001,10,190,内圈,匝道
3551,沪HZ020,沪HZ001,10,200,内圈,匝道
3552,沪HZ021,沪HZ001,10,210,内圈,匝道
3553,沪HZ022,沪HZ001,10,220,内圈,匝道
3554,沪HZ023,沪HZ001,10,230,内圈,匝道
3555,沪HZ024,沪HZ001,10,240,内圈,匝道
3556,沪HZ025,沪HZ001,10,250,内圈,匝道
3557,沪HZ026,沪HZ001,10,260,内圈,匝道
3558,沪HZ027,沪HZ001,10,270,内圈,匝道
3559,沪HZ028,沪HZ001,10,280,内圈,匝道
3560,沪HZ029,沪HZ001,10,290,内圈,匝道
3561,沪HZ030,沪HZ001,10,300,内圈,匝道
3562,沪HZ031,沪HZ001,10,310,内圈,匝道
3563,沪HZ032,沪HZ001,10,320,内圈,匝道
3564,沪HZ001,ZN0802,0,320,内圈,匝道-主线
3565,沪NX001,沪NX001,10,10,内圈,匝道
3566,沪NX002,沪NX001,10,20,内圈,匝道
3567,沪NX003,沪NX001,10,30,内圈,匝道
3568,沪NX004,沪NX001,10,40,内圈,匝道
3569,沪NX005,沪NX001,10,50,内圈,匝道
3570,沪NX006,沪NX001,10,60,内圈,匝道
3571,沪NX007,沪NX001,10,70,内圈,匝道
3572,沪NX008,沪NX001,10,80,内圈,匝道
3573,沪NX009,沪NX001,10,90,内圈,匝道
3574,沪NX010,沪NX001,10,100,内圈,匝道
3575,沪NX011,沪NX001,10,110,内圈,匝道
3576,沪NX012,沪NX001,10,120,内圈,匝道
3577,沪NX013,沪NX001,10,130,内圈,匝道
3578,沪NX014,沪NX001,10,140,内圈,匝道
3579,沪NX015,沪NX001,10,150,内圈,匝道
3580,沪NX016,沪NX001,10,160,内圈,匝道
3581,沪NX017,沪NX001,10,170,内圈,匝道
3582,沪NX018,沪NX001,10,180,内圈,匝道
3583,沪NX019,沪NX001,10,190,内圈,匝道
3584,沪NX020,沪NX001,10,200,内圈,匝道
3585,沪NX021,沪NX001,10,210,内圈,匝道
3586,沪NX022,沪NX001,10,220,内圈,匝道
3587,沪NX023,沪NX001,10,230,内圈,匝道
3588,沪NX024,沪NX001,10,240,内圈,匝道
3589,沪NX025,沪NX001,10,250,内圈,匝道
3590,沪NX001,华NX005,0,250,内圈,匝道-主线
3591,沪XN001,沪XN020,10,10,外圈,匝道
3592,沪XN002,沪XN020,10,20,外圈,匝道
3593,沪XN003,沪XN020,10,30,外圈,匝道
3594,沪XN004,沪XN020,10,40,外圈,匝道
3595,沪XN005,沪XN020,10,50,外圈,匝道
3596,沪XN006,沪XN020,10,60,外圈,匝道
3597,沪XN007,沪XN020,10,70,外圈,匝道
3598,沪XN008,沪XN020,10,80,外圈,匝道
3599,沪XN009,沪XN020,10,90,外圈,匝道
3600,沪XN010,沪XN020,10,100,外圈,匝道
3601,沪XN011,沪XN020,10,110,外圈,匝道
3602,沪XN012,沪XN020,10,120,外圈,匝道
3603,沪XN013,沪XN020,10,130,外圈,匝道
3604,沪XN014,沪XN020,10,140,外圈,匝道
3605,沪XN015,沪XN020,10,150,外圈,匝道
3606,沪XN016,沪XN020,10,160,外圈,匝道
3607,沪XN017,沪XN020,10,170,外圈,匝道
3608,沪XN018,沪XN020,10,180,外圈,匝道
3609,沪XN019,沪XN020,10,190,外圈,匝道
3610,沪XN020,沪XN020,10,200,外圈,匝道
3611,ZW0784,沪XN001,0,200,外圈,主线-匝道
3612,沪ZH001,沪ZH028,10,10,外圈,匝道
3613,沪ZH002,沪ZH028,10,20,外圈,匝道
3614,沪ZH003,沪ZH028,10,30,外圈,匝道
3615,沪ZH004,沪ZH028,10,40,外圈,匝道
3616,沪ZH005,沪ZH028,10,50,外圈,匝道
3617,沪ZH006,沪ZH028,10,60,外圈,匝道
3618,沪ZH007,沪ZH028,10,70,外圈,匝道
3619,沪ZH008,沪ZH028,10,80,外圈,匝道
3620,沪ZH009,沪ZH028,10,90,外圈,匝道
3621,沪ZH010,沪ZH028,10,100,外圈,匝道
3622,沪ZH011,沪ZH028,10,110,外圈,匝道
3623,沪ZH012,沪ZH028,10,120,外圈,匝道
3624,沪ZH013,沪ZH028,10,130,外圈,匝道
3625,沪ZH014,沪ZH028,10,140,外圈,匝道
3626,沪ZH015,沪ZH028,10,150,外圈,匝道
3627,沪ZH016,沪ZH028,10,160,外圈,匝道
3628,沪ZH017,沪ZH028,10,170,外圈,匝道
3629,沪ZH018,沪ZH028,10,180,外圈,匝道
3630,沪ZH019,沪ZH028,10,190,外圈,匝道
3631,沪ZH020,沪ZH028,10,200,外圈,匝道
3632,沪ZH021,沪ZH028,10,210,外圈,匝道
3633,沪ZH022,沪ZH028,10,220,外圈,匝道
3634,沪ZH023,沪ZH028,10,230,外圈,匝道
3635,沪ZH024,沪ZH028,10,240,外圈,匝道
3636,沪ZH025,沪ZH028,10,250,外圈,匝道
3637,沪ZH026,沪ZH028,10,260,外圈,匝道
3638,沪ZH027,沪ZH028,10,270,外圈,匝道
3639,沪ZH028,沪ZH028,10,280,外圈,匝道
3640,ZW0800,沪ZH001,0,280,外圈,主线-匝道
3641,沪ZZ001,沪ZZ005,10,10,内圈,匝道
3642,沪ZZ002,沪ZZ005,10,20,内圈,匝道
3643,沪ZZ003,沪ZZ005,10,30,内圈,匝道
3644,沪ZZ004,沪ZZ005,10,40,内圈,匝道
3645,沪ZZ005,沪ZZ005,10,50,内圈,匝道
3646,华NX013,沪ZZ001,0,50,内圈,主线-匝道
3647,沪太路内上00,沪太路内上00,10,10,内圈,匝道
3648,沪太路内上01,沪太路内上00,10,20,内圈,匝道
3649,沪太路内上02,沪太路内上00,10,30,内圈,匝道
3650,沪太路内上03,沪太路内上00,10,40,内圈,匝道
3651,沪太路内上04,沪太路内上00,10,50,内圈,匝道
3652,沪太路内上05,沪太路内上00,10,60,内圈,匝道
3653,沪太路内上06,沪太路内上00,10,70,内圈,匝道
3654,沪太路内上07,沪太路内上00,10,80,内圈,匝道
3655,沪太路内上08,沪太路内上00,10,90,内圈,匝道
3656,沪太路内上09,沪太路内上00,10,100,内圈,匝道
3657,沪太路内上10,沪太路内上00,10,110,内圈,匝道
3658,沪太路内上11,沪太路内上00,10,120,内圈,匝道
3659,沪太路内上12,沪太路内上00,10,130,内圈,匝道
3660,沪太路内上13,沪太路内上00,10,140,内圈,匝道
3661,沪太路内上14,沪太路内上00,10,150,内圈,匝道
3662,沪太路内上15,沪太路内上00,10,160,内圈,匝道
3663,,沪太路内上15,0,160,内圈,主线-匝道
3664,沪太路外上01,沪太路外上14,10,10,外圈,匝道
3665,沪太路外上02,沪太路外上14,10,20,外圈,匝道
3666,沪太路外上03,沪太路外上14,10,30,外圈,匝道
3667,沪太路外上04,沪太路外上14,10,40,外圈,匝道
3668,沪太路外上05,沪太路外上14,10,50,外圈,匝道
3669,沪太路外上06,沪太路外上14,10,60,外圈,匝道
3670,沪太路外上07,沪太路外上14,10,70,外圈,匝道
3671,沪太路外上08,沪太路外上14,10,80,外圈,匝道
3672,沪太路外上09,沪太路外上14,10,90,外圈,匝道
3673,沪太路外上10,沪太路外上14,10,100,外圈,匝道
3674,沪太路外上11,沪太路外上14,10,110,外圈,匝道
3675,沪太路外上12,沪太路外上14,10,120,外圈,匝道
3676,沪太路外上13,沪太路外上14,10,130,外圈,匝道
3677,沪太路外上14,沪太路外上14,10,140,外圈,匝道
3678,,沪太路外上01,0,140,外圈,主线-匝道
3679,漕宝路出口00,漕宝路出口02,10,10,内圈,匝道
3680,漕宝路出口01,漕宝路出口02,10,20,内圈,匝道
3681,漕宝路出口02,漕宝路出口02,10,30,内圈,匝道
